"";"weights";"n_sim";"mu";"N";"lift";"sd";"power_ttest";"power_mwtest"
"5353";"5050";1000;20;1000;100;5;1;1
"5354";"7525";1000;20;1000;100;5;1;1
"5355";"9010";1000;20;1000;100;5;1;1
"5356";"9901";1000;20;1000;100;5;1;1
"5357";"5050";1000;20;1000;1;10;0,061;0,044
"5358";"7525";1000;20;1000;1;10;0,065;0,052
"5359";"9010";1000;20;1000;1;10;0,059;0,06
"5360";"9901";1000;20;1000;1;10;0,073;0
"5361";"5050";1000;20;1000;2;10;0,095;0,086
"5362";"7525";1000;20;1000;2;10;0,096;0,081
"5363";"9010";1000;20;1000;2;10;0,072;0,06
"5364";"9901";1000;20;1000;2;10;0,122;0
"5365";"5050";1000;20;1000;3;10;0,163;0,159
"5366";"7525";1000;20;1000;3;10;0,135;0,122
"5367";"9010";1000;20;1000;3;10;0,1;0,075
"5368";"9901";1000;20;1000;3;10;0,241;0
"5369";"5050";1000;20;1000;4;10;0,27;0,224
"5370";"7525";1000;20;1000;4;10;0,208;0,184
"5371";"9010";1000;20;1000;4;10;0,125;0,118
"5372";"9901";1000;20;1000;4;10;0,402;0
"5373";"5050";1000;20;1000;5;10;0,363;0,328
"5374";"7525";1000;20;1000;5;10;0,297;0,294
"5375";"9010";1000;20;1000;5;10;0,156;0,161
"5376";"9901";1000;20;1000;5;10;0,581;0
"5377";"5050";1000;20;1000;6,00000000000001;10;0,471;0,456
"5378";"7525";1000;20;1000;6,00000000000001;10;0,366;0,34
"5379";"9010";1000;20;1000;6,00000000000001;10;0,191;0,198
"5380";"9901";1000;20;1000;6,00000000000001;10;0,714;0
"5381";"5050";1000;20;1000;7,00000000000001;10;0,579;0,577
"5382";"7525";1000;20;1000;7,00000000000001;10;0,495;0,478
"5383";"9010";1000;20;1000;7,00000000000001;10;0,241;0,238
"5384";"9901";1000;20;1000;7,00000000000001;10;0,853;0
"5385";"5050";1000;20;1000;8,00000000000001;10;0,724;0,697
"5386";"7525";1000;20;1000;8,00000000000001;10;0,586;0,574
"5387";"9010";1000;20;1000;8,00000000000001;10;0,321;0,312
"5388";"9901";1000;20;1000;8,00000000000001;10;0,925;0
"5389";"5050";1000;20;1000;9,00000000000001;10;0,791;0,796
"5390";"7525";1000;20;1000;9,00000000000001;10;0,7;0,678
"5391";"9010";1000;20;1000;9,00000000000001;10;0,396;0,356
"5392";"9901";1000;20;1000;9,00000000000001;10;0,971;0
"5393";"5050";1000;20;1000;10;10;0,879;0,868
"5394";"7525";1000;20;1000;10;10;0,787;0,764
"5395";"9010";1000;20;1000;10;10;0,465;0,457
"5396";"9901";1000;20;1000;10;10;0,993;0
"5397";"5050";1000;20;1000;20;10;1;1
"5398";"7525";1000;20;1000;20;10;1;0,998
"5399";"9010";1000;20;1000;20;10;0,963;0,952
"5400";"9901";1000;20;1000;20;10;1;0,088
"5401";"5050";1000;20;1000;50;10;1;1
"5402";"7525";1000;20;1000;50;10;1;1
"5403";"9010";1000;20;1000;50;10;1;1
"5404";"9901";1000;20;1000;50;10;1;1
"5405";"5050";1000;20;1000;100;10;1;1
"5406";"7525";1000;20;1000;100;10;1;1
"5407";"9010";1000;20;1000;100;10;1;1
"5408";"9901";1000;20;1000;100;10;1;1
"5409";"5050";1000;50;1000;1;1;1;1
"5410";"7525";1000;50;1000;1;1;1;1
"5411";"9010";1000;50;1000;1;1;0,998;0,995
"5412";"9901";1000;50;1000;1;1;0,272;0,333
"5413";"5050";1000;50;1000;2;1;1;1
"5414";"7525";1000;50;1000;2;1;1;1
"5415";"9010";1000;50;1000;2;1;1;1
"5416";"9901";1000;50;1000;2;1;0,802;0,848
"5417";"5050";1000;50;1000;3;1;1;1
"5418";"7525";1000;50;1000;3;1;1;1
"5419";"9010";1000;50;1000;3;1;1;1
"5420";"9901";1000;50;1000;3;1;0,985;0,995
"5421";"5050";1000;50;1000;4;1;1;1
"5422";"7525";1000;50;1000;4;1;1;1
"5423";"9010";1000;50;1000;4;1;1;1
"5424";"9901";1000;50;1000;4;1;1;1
"5425";"5050";1000;50;1000;5;1;1;1
"5426";"7525";1000;50;1000;5;1;1;1
"5427";"9010";1000;50;1000;5;1;1;1
"5428";"9901";1000;50;1000;5;1;1;1
"5429";"5050";1000;50;1000;6,00000000000001;1;1;1
"5430";"7525";1000;50;1000;6,00000000000001;1;1;1
"5431";"9010";1000;50;1000;6,00000000000001;1;1;1
"5432";"9901";1000;50;1000;6,00000000000001;1;1;1
"5433";"5050";1000;50;1000;7,00000000000001;1;1;1
"5434";"7525";1000;50;1000;7,00000000000001;1;1;1
"5435";"9010";1000;50;1000;7,00000000000001;1;1;1
"5436";"9901";1000;50;1000;7,00000000000001;1;1;1
"5437";"5050";1000;50;1000;8,00000000000001;1;1;1
"5438";"7525";1000;50;1000;8,00000000000001;1;1;1
"5439";"9010";1000;50;1000;8,00000000000001;1;1;1
"5440";"9901";1000;50;1000;8,00000000000001;1;1;1
"5441";"5050";1000;50;1000;9,00000000000001;1;1;1
"5442";"7525";1000;50;1000;9,00000000000001;1;1;1
"5443";"9010";1000;50;1000;9,00000000000001;1;1;1
"5444";"9901";1000;50;1000;9,00000000000001;1;1;1
"5445";"5050";1000;50;1000;10;1;1;1
"5446";"7525";1000;50;1000;10;1;1;1
"5447";"9010";1000;50;1000;10;1;1;1
"5448";"9901";1000;50;1000;10;1;1;1
"5449";"5050";1000;50;1000;20;1;1;1
"5450";"7525";1000;50;1000;20;1;1;1
"5451";"9010";1000;50;1000;20;1;1;1
"5452";"9901";1000;50;1000;20;1;1;1
"5453";"5050";1000;50;1000;50;1;1;1
"5454";"7525";1000;50;1000;50;1;1;1
"5455";"9010";1000;50;1000;50;1;1;1
"5456";"9901";1000;50;1000;50;1;1;1
"5457";"5050";1000;50;1000;100;1;1;1
"5458";"7525";1000;50;1000;100;1;1;1
"5459";"9010";1000;50;1000;100;1;1;1
"5460";"9901";1000;50;1000;100;1;1;1
"5461";"5050";1000;50;1000;1;2;0,984;0,97
"5462";"7525";1000;50;1000;1;2;0,921;0,934
"5463";"9010";1000;50;1000;1;2;0,651;0,636
"5464";"9901";1000;50;1000;1;2;0,291;0,055
"5465";"5050";1000;50;1000;2;2;1;1
"5466";"7525";1000;50;1000;2;2;1;1
"5467";"9010";1000;50;1000;2;2;0,998;0,997
"5468";"9901";1000;50;1000;2;2;0,794;0,443
"5469";"5050";1000;50;1000;3;2;1;1
"5470";"7525";1000;50;1000;3;2;1;1
"5471";"9010";1000;50;1000;3;2;1;1
"5472";"9901";1000;50;1000;3;2;0,989;0,933
"5473";"5050";1000;50;1000;4;2;1;1
"5474";"7525";1000;50;1000;4;2;1;1
"5475";"9010";1000;50;1000;4;2;1;1
"5476";"9901";1000;50;1000;4;2;1;1
"5477";"5050";1000;50;1000;5;2;1;1
"5478";"7525";1000;50;1000;5;2;1;1
"5479";"9010";1000;50;1000;5;2;1;1
"5480";"9901";1000;50;1000;5;2;1;1
"5481";"5050";1000;50;1000;6,00000000000001;2;1;1
"5482";"7525";1000;50;1000;6,00000000000001;2;1;1
"5483";"9010";1000;50;1000;6,00000000000001;2;1;1
"5484";"9901";1000;50;1000;6,00000000000001;2;1;1
"5485";"5050";1000;50;1000;7,00000000000001;2;1;1
"5486";"7525";1000;50;1000;7,00000000000001;2;1;1
"5487";"9010";1000;50;1000;7,00000000000001;2;1;1
"5488";"9901";1000;50;1000;7,00000000000001;2;1;1
"5489";"5050";1000;50;1000;8,00000000000001;2;1;1
"5490";"7525";1000;50;1000;8,00000000000001;2;1;1
"5491";"9010";1000;50;1000;8,00000000000001;2;1;1
"5492";"9901";1000;50;1000;8,00000000000001;2;1;1
"5493";"5050";1000;50;1000;9,00000000000001;2;1;1
"5494";"7525";1000;50;1000;9,00000000000001;2;1;1
"5495";"9010";1000;50;1000;9,00000000000001;2;1;1
"5496";"9901";1000;50;1000;9,00000000000001;2;1;1
"5497";"5050";1000;50;1000;10;2;1;1
"5498";"7525";1000;50;1000;10;2;1;1
"5499";"9010";1000;50;1000;10;2;1;1
"5500";"9901";1000;50;1000;10;2;1;1
"5501";"5050";1000;50;1000;20;2;1;1
"5502";"7525";1000;50;1000;20;2;1;1
"5503";"9010";1000;50;1000;20;2;1;1
"5504";"9901";1000;50;1000;20;2;1;1
"5505";"5050";1000;50;1000;50;2;1;1
"5506";"7525";1000;50;1000;50;2;1;1
"5507";"9010";1000;50;1000;50;2;1;1
"5508";"9901";1000;50;1000;50;2;1;1
"5509";"5050";1000;50;1000;100;2;1;1
"5510";"7525";1000;50;1000;100;2;1;1
"5511";"9010";1000;50;1000;100;2;1;1
"5512";"9901";1000;50;1000;100;2;1;1
"5513";"5050";1000;50;1000;1;5;0,342;0,354
"5514";"7525";1000;50;1000;1;5;0,256;0,269
"5515";"9010";1000;50;1000;1;5;0,149;0,14
"5516";"9901";1000;50;1000;1;5;0,272;0
"5517";"5050";1000;50;1000;2;5;0,887;0,872
"5518";"7525";1000;50;1000;2;5;0,809;0,773
"5519";"9010";1000;50;1000;2;5;0,467;0,471
"5520";"9901";1000;50;1000;2;5;0,753;0
"5521";"5050";1000;50;1000;3;5;0,997;1
"5522";"7525";1000;50;1000;3;5;0,979;0,98
"5523";"9010";1000;50;1000;3;5;0,783;0,793
"5524";"9901";1000;50;1000;3;5;0,967;0,009
"5525";"5050";1000;50;1000;4;5;1;1
"5526";"7525";1000;50;1000;4;5;1;1
"5527";"9010";1000;50;1000;4;5;0,955;0,955
"5528";"9901";1000;50;1000;4;5;1;0,152
"5529";"5050";1000;50;1000;5;5;1;1
"5530";"7525";1000;50;1000;5;5;1;1
"5531";"9010";1000;50;1000;5;5;0,998;0,995
"5532";"9901";1000;50;1000;5;5;1;0,607
"5533";"5050";1000;50;1000;6,00000000000001;5;1;1
"5534";"7525";1000;50;1000;6,00000000000001;5;1;1
"5535";"9010";1000;50;1000;6,00000000000001;5;1;1
"5536";"9901";1000;50;1000;6,00000000000001;5;1;0,949
"5537";"5050";1000;50;1000;7,00000000000001;5;1;1
"5538";"7525";1000;50;1000;7,00000000000001;5;1;1
"5539";"9010";1000;50;1000;7,00000000000001;5;1;1
"5540";"9901";1000;50;1000;7,00000000000001;5;1;0,999
"5541";"5050";1000;50;1000;8,00000000000001;5;1;1
"5542";"7525";1000;50;1000;8,00000000000001;5;1;1
"5543";"9010";1000;50;1000;8,00000000000001;5;1;1
"5544";"9901";1000;50;1000;8,00000000000001;5;1;1
"5545";"5050";1000;50;1000;9,00000000000001;5;1;1
"5546";"7525";1000;50;1000;9,00000000000001;5;1;1
"5547";"9010";1000;50;1000;9,00000000000001;5;1;1
"5548";"9901";1000;50;1000;9,00000000000001;5;1;1
"5549";"5050";1000;50;1000;10;5;1;1
"5550";"7525";1000;50;1000;10;5;1;1
"5551";"9010";1000;50;1000;10;5;1;1
"5552";"9901";1000;50;1000;10;5;1;1
"5553";"5050";1000;50;1000;20;5;1;1
"5554";"7525";1000;50;1000;20;5;1;1
"5555";"9010";1000;50;1000;20;5;1;1
"5556";"9901";1000;50;1000;20;5;1;1
"5557";"5050";1000;50;1000;50;5;1;1
"5558";"7525";1000;50;1000;50;5;1;1
"5559";"9010";1000;50;1000;50;5;1;1
"5560";"9901";1000;50;1000;50;5;1;1
"5561";"5050";1000;50;1000;100;5;1;1
"5562";"7525";1000;50;1000;100;5;1;1
"5563";"9010";1000;50;1000;100;5;1;1
"5564";"9901";1000;50;1000;100;5;1;1
"5565";"5050";1000;50;1000;1;10;0,111;0,119
"5566";"7525";1000;50;1000;1;10;0,108;0,099
"5567";"9010";1000;50;1000;1;10;0,079;0,066
"5568";"9901";1000;50;1000;1;10;0,192;0
"5569";"5050";1000;50;1000;2;10;0,344;0,34
"5570";"7525";1000;50;1000;2;10;0,251;0,244
"5571";"9010";1000;50;1000;2;10;0,144;0,147
"5572";"9901";1000;50;1000;2;10;0,581;0
"5573";"5050";1000;50;1000;3;10;0,652;0,646
"5574";"7525";1000;50;1000;3;10;0,552;0,553
"5575";"9010";1000;50;1000;3;10;0,287;0,287
"5576";"9901";1000;50;1000;3;10;0,883;0
"5577";"5050";1000;50;1000;4;10;0,891;0,889
"5578";"7525";1000;50;1000;4;10;0,764;0,758
"5579";"9010";1000;50;1000;4;10;0,467;0,436
"5580";"9901";1000;50;1000;4;10;0,987;0
"5581";"5050";1000;50;1000;5;10;0,972;0,966
"5582";"7525";1000;50;1000;5;10;0,928;0,916
"5583";"9010";1000;50;1000;5;10;0,653;0,649
"5584";"9901";1000;50;1000;5;10;1;0
"5585";"5050";1000;50;1000;6,00000000000001;10;0,998;0,997
"5586";"7525";1000;50;1000;6,00000000000001;10;0,984;0,984
"5587";"9010";1000;50;1000;6,00000000000001;10;0,801;0,811
"5588";"9901";1000;50;1000;6,00000000000001;10;1;0
"5589";"5050";1000;50;1000;7,00000000000001;10;1;1
"5590";"7525";1000;50;1000;7,00000000000001;10;0,998;0,994
"5591";"9010";1000;50;1000;7,00000000000001;10;0,897;0,903
"5592";"9901";1000;50;1000;7,00000000000001;10;1;0,012
"5593";"5050";1000;50;1000;8,00000000000001;10;1;1
"5594";"7525";1000;50;1000;8,00000000000001;10;1;0,999
"5595";"9010";1000;50;1000;8,00000000000001;10;0,961;0,955
"5596";"9901";1000;50;1000;8,00000000000001;10;1;0,084
"5597";"5050";1000;50;1000;9,00000000000001;10;1;1
"5598";"7525";1000;50;1000;9,00000000000001;10;1;1
"5599";"9010";1000;50;1000;9,00000000000001;10;0,991;0,992
"5600";"9901";1000;50;1000;9,00000000000001;10;1;0,359
"5601";"5050";1000;50;1000;10;10;1;1
"5602";"7525";1000;50;1000;10;10;1;1
"5603";"9010";1000;50;1000;10;10;0,995;0,998
"5604";"9901";1000;50;1000;10;10;1;0,734
"5605";"5050";1000;50;1000;20;10;1;1
"5606";"7525";1000;50;1000;20;10;1;1
"5607";"9010";1000;50;1000;20;10;1;1
"5608";"9901";1000;50;1000;20;10;1;1
"5609";"5050";1000;50;1000;50;10;1;1
"5610";"7525";1000;50;1000;50;10;1;1
"5611";"9010";1000;50;1000;50;10;1;1
"5612";"9901";1000;50;1000;50;10;1;1
"5613";"5050";1000;50;1000;100;10;1;1
"5614";"7525";1000;50;1000;100;10;1;1
"5615";"9010";1000;50;1000;100;10;1;1
"5616";"9901";1000;50;1000;100;10;1;1
"5617";"5050";1000;100;1000;1;1;1;1
"5618";"7525";1000;100;1000;1;1;1;1
"5619";"9010";1000;100;1000;1;1;1;1
"5620";"9901";1000;100;1000;1;1;0,788;0,868
"5621";"5050";1000;100;1000;2;1;1;1
"5622";"7525";1000;100;1000;2;1;1;1
"5623";"9010";1000;100;1000;2;1;1;1
"5624";"9901";1000;100;1000;2;1;1;1
"5625";"5050";1000;100;1000;3;1;1;1
"5626";"7525";1000;100;1000;3;1;1;1
"5627";"9010";1000;100;1000;3;1;1;1
"5628";"9901";1000;100;1000;3;1;1;1
"5629";"5050";1000;100;1000;4;1;1;1
"5630";"7525";1000;100;1000;4;1;1;1
"5631";"9010";1000;100;1000;4;1;1;1
"5632";"9901";1000;100;1000;4;1;1;1
"5633";"5050";1000;100;1000;5;1;1;1
"5634";"7525";1000;100;1000;5;1;1;1
"5635";"9010";1000;100;1000;5;1;1;1
"5636";"9901";1000;100;1000;5;1;1;1
"5637";"5050";1000;100;1000;6,00000000000001;1;1;1
"5638";"7525";1000;100;1000;6,00000000000001;1;1;1
"5639";"9010";1000;100;1000;6,00000000000001;1;1;1
"5640";"9901";1000;100;1000;6,00000000000001;1;1;1
"5641";"5050";1000;100;1000;7,00000000000001;1;1;1
"5642";"7525";1000;100;1000;7,00000000000001;1;1;1
"5643";"9010";1000;100;1000;7,00000000000001;1;1;1
"5644";"9901";1000;100;1000;7,00000000000001;1;1;1
"5645";"5050";1000;100;1000;8,00000000000001;1;1;1
"5646";"7525";1000;100;1000;8,00000000000001;1;1;1
"5647";"9010";1000;100;1000;8,00000000000001;1;1;1
"5648";"9901";1000;100;1000;8,00000000000001;1;1;1
"5649";"5050";1000;100;1000;9,00000000000001;1;1;1
"5650";"7525";1000;100;1000;9,00000000000001;1;1;1
"5651";"9010";1000;100;1000;9,00000000000001;1;1;1
"5652";"9901";1000;100;1000;9,00000000000001;1;1;1
"5653";"5050";1000;100;1000;10;1;1;1
"5654";"7525";1000;100;1000;10;1;1;1
"5655";"9010";1000;100;1000;10;1;1;1
"5656";"9901";1000;100;1000;10;1;1;1
"5657";"5050";1000;100;1000;20;1;1;1
"5658";"7525";1000;100;1000;20;1;1;1
"5659";"9010";1000;100;1000;20;1;1;1
"5660";"9901";1000;100;1000;20;1;1;1
"5661";"5050";1000;100;1000;50;1;1;1
"5662";"7525";1000;100;1000;50;1;1;1
"5663";"9010";1000;100;1000;50;1;1;1
"5664";"9901";1000;100;1000;50;1;1;1
"5665";"5050";1000;100;1000;100;1;1;1
"5666";"7525";1000;100;1000;100;1;1;1
"5667";"9010";1000;100;1000;100;1;1;1
"5668";"9901";1000;100;1000;100;1;1;1
"5669";"5050";1000;100;1000;1;2;1;1
"5670";"7525";1000;100;1000;1;2;1;1
"5671";"9010";1000;100;1000;1;2;0,996;0,997
"5672";"9901";1000;100;1000;1;2;0,782;0,456
"5673";"5050";1000;100;1000;2;2;1;1
"5674";"7525";1000;100;1000;2;2;1;1
"5675";"9010";1000;100;1000;2;2;1;1
"5676";"9901";1000;100;1000;2;2;1;0,998
"5677";"5050";1000;100;1000;3;2;1;1
"5678";"7525";1000;100;1000;3;2;1;1
"5679";"9010";1000;100;1000;3;2;1;1
"5680";"9901";1000;100;1000;3;2;1;1
"5681";"5050";1000;100;1000;4;2;1;1
"5682";"7525";1000;100;1000;4;2;1;1
"5683";"9010";1000;100;1000;4;2;1;1
"5684";"9901";1000;100;1000;4;2;1;1
"5685";"5050";1000;100;1000;5;2;1;1
"5686";"7525";1000;100;1000;5;2;1;1
"5687";"9010";1000;100;1000;5;2;1;1
"5688";"9901";1000;100;1000;5;2;1;1
"5689";"5050";1000;100;1000;6,00000000000001;2;1;1
"5690";"7525";1000;100;1000;6,00000000000001;2;1;1
"5691";"9010";1000;100;1000;6,00000000000001;2;1;1
"5692";"9901";1000;100;1000;6,00000000000001;2;1;1
"5693";"5050";1000;100;1000;7,00000000000001;2;1;1
"5694";"7525";1000;100;1000;7,00000000000001;2;1;1
"5695";"9010";1000;100;1000;7,00000000000001;2;1;1
"5696";"9901";1000;100;1000;7,00000000000001;2;1;1
"5697";"5050";1000;100;1000;8,00000000000001;2;1;1
"5698";"7525";1000;100;1000;8,00000000000001;2;1;1
"5699";"9010";1000;100;1000;8,00000000000001;2;1;1
"5700";"9901";1000;100;1000;8,00000000000001;2;1;1
"5701";"5050";1000;100;1000;9,00000000000001;2;1;1
"5702";"7525";1000;100;1000;9,00000000000001;2;1;1
"5703";"9010";1000;100;1000;9,00000000000001;2;1;1
"5704";"9901";1000;100;1000;9,00000000000001;2;1;1
"5705";"5050";1000;100;1000;10;2;1;1
"5706";"7525";1000;100;1000;10;2;1;1
"5707";"9010";1000;100;1000;10;2;1;1
"5708";"9901";1000;100;1000;10;2;1;1
"5709";"5050";1000;100;1000;20;2;1;1
"5710";"7525";1000;100;1000;20;2;1;1
"5711";"9010";1000;100;1000;20;2;1;1
"5712";"9901";1000;100;1000;20;2;1;1
"5713";"5050";1000;100;1000;50;2;1;1
"5714";"7525";1000;100;1000;50;2;1;1
"5715";"9010";1000;100;1000;50;2;1;1
"5716";"9901";1000;100;1000;50;2;1;1
"5717";"5050";1000;100;1000;100;2;1;1
"5718";"7525";1000;100;1000;100;2;1;1
"5719";"9010";1000;100;1000;100;2;1;1
"5720";"9901";1000;100;1000;100;2;1;1
"5721";"5050";1000;100;1000;1;5;0,896;0,85
"5722";"7525";1000;100;1000;1;5;0,786;0,763
"5723";"9010";1000;100;1000;1;5;0,464;0,467
"5724";"9901";1000;100;1000;1;5;0,763;0
"5725";"5050";1000;100;1000;2;5;1;1
"5726";"7525";1000;100;1000;2;5;1;1
"5727";"9010";1000;100;1000;2;5;0,968;0,948
"5728";"9901";1000;100;1000;2;5;0,998;0,143
"5729";"5050";1000;100;1000;3;5;1;1
"5730";"7525";1000;100;1000;3;5;1;1
"5731";"9010";1000;100;1000;3;5;1;1
"5732";"9901";1000;100;1000;3;5;1;0,963
"5733";"5050";1000;100;1000;4;5;1;1
"5734";"7525";1000;100;1000;4;5;1;1
"5735";"9010";1000;100;1000;4;5;1;1
"5736";"9901";1000;100;1000;4;5;1;1
"5737";"5050";1000;100;1000;5;5;1;1
"5738";"7525";1000;100;1000;5;5;1;1
"5739";"9010";1000;100;1000;5;5;1;1
"5740";"9901";1000;100;1000;5;5;1;1
"5741";"5050";1000;100;1000;6,00000000000001;5;1;1
"5742";"7525";1000;100;1000;6,00000000000001;5;1;1
"5743";"9010";1000;100;1000;6,00000000000001;5;1;1
"5744";"9901";1000;100;1000;6,00000000000001;5;1;1
"5745";"5050";1000;100;1000;7,00000000000001;5;1;1
"5746";"7525";1000;100;1000;7,00000000000001;5;1;1
"5747";"9010";1000;100;1000;7,00000000000001;5;1;1
"5748";"9901";1000;100;1000;7,00000000000001;5;1;1
"5749";"5050";1000;100;1000;8,00000000000001;5;1;1
"5750";"7525";1000;100;1000;8,00000000000001;5;1;1
"5751";"9010";1000;100;1000;8,00000000000001;5;1;1
"5752";"9901";1000;100;1000;8,00000000000001;5;1;1
"5753";"5050";1000;100;1000;9,00000000000001;5;1;1
"5754";"7525";1000;100;1000;9,00000000000001;5;1;1
"5755";"9010";1000;100;1000;9,00000000000001;5;1;1
"5756";"9901";1000;100;1000;9,00000000000001;5;1;1
"5757";"5050";1000;100;1000;10;5;1;1
"5758";"7525";1000;100;1000;10;5;1;1
"5759";"9010";1000;100;1000;10;5;1;1
"5760";"9901";1000;100;1000;10;5;1;1
"5761";"5050";1000;100;1000;20;5;1;1
"5762";"7525";1000;100;1000;20;5;1;1
"5763";"9010";1000;100;1000;20;5;1;1
"5764";"9901";1000;100;1000;20;5;1;1
"5765";"5050";1000;100;1000;50;5;1;1
"5766";"7525";1000;100;1000;50;5;1;1
"5767";"9010";1000;100;1000;50;5;1;1
"5768";"9901";1000;100;1000;50;5;1;1
"5769";"5050";1000;100;1000;100;5;1;1
"5770";"7525";1000;100;1000;100;5;1;1
"5771";"9010";1000;100;1000;100;5;1;1
"5772";"9901";1000;100;1000;100;5;1;1
"5773";"5050";1000;100;1000;1;10;0,335;0,352
"5774";"7525";1000;100;1000;1;10;0,278;0,26
"5775";"9010";1000;100;1000;1;10;0,148;0,138
"5776";"9901";1000;100;1000;1;10;0,601;0
"5777";"5050";1000;100;1000;2;10;0,875;0,87
"5778";"7525";1000;100;1000;2;10;0,81;0,758
"5779";"9010";1000;100;1000;2;10;0,49;0,436
"5780";"9901";1000;100;1000;2;10;0,995;0
"5781";"5050";1000;100;1000;3;10;0,997;0,997
"5782";"7525";1000;100;1000;3;10;0,982;0,978
"5783";"9010";1000;100;1000;3;10;0,805;0,786
"5784";"9901";1000;100;1000;3;10;1;0,002
"5785";"5050";1000;100;1000;4;10;1;1
"5786";"7525";1000;100;1000;4;10;0,999;1
"5787";"9010";1000;100;1000;4;10;0,972;0,955
"5788";"9901";1000;100;1000;4;10;1;0,096
"5789";"5050";1000;100;1000;5;10;1;1
"5790";"7525";1000;100;1000;5;10;1;1
"5791";"9010";1000;100;1000;5;10;0,995;0,996
"5792";"9901";1000;100;1000;5;10;1;0,72
"5793";"5050";1000;100;1000;6,00000000000001;10;1;1
"5794";"7525";1000;100;1000;6,00000000000001;10;1;1
"5795";"9010";1000;100;1000;6,00000000000001;10;0,999;1
"5796";"9901";1000;100;1000;6,00000000000001;10;1;0,997
"5797";"5050";1000;100;1000;7,00000000000001;10;1;1
"5798";"7525";1000;100;1000;7,00000000000001;10;1;1
"5799";"9010";1000;100;1000;7,00000000000001;10;1;1
"5800";"9901";1000;100;1000;7,00000000000001;10;1;1
"5801";"5050";1000;100;1000;8,00000000000001;10;1;1
"5802";"7525";1000;100;1000;8,00000000000001;10;1;1
"5803";"9010";1000;100;1000;8,00000000000001;10;1;1
"5804";"9901";1000;100;1000;8,00000000000001;10;1;1
"5805";"5050";1000;100;1000;9,00000000000001;10;1;1
"5806";"7525";1000;100;1000;9,00000000000001;10;1;1
"5807";"9010";1000;100;1000;9,00000000000001;10;1;1
"5808";"9901";1000;100;1000;9,00000000000001;10;1;1
"5809";"5050";1000;100;1000;10;10;1;1
"5810";"7525";1000;100;1000;10;10;1;1
"5811";"9010";1000;100;1000;10;10;1;1
"5812";"9901";1000;100;1000;10;10;1;1
"5813";"5050";1000;100;1000;20;10;1;1
"5814";"7525";1000;100;1000;20;10;1;1
"5815";"9010";1000;100;1000;20;10;1;1
"5816";"9901";1000;100;1000;20;10;1;1
"5817";"5050";1000;100;1000;50;10;1;1
"5818";"7525";1000;100;1000;50;10;1;1
"5819";"9010";1000;100;1000;50;10;1;1
"5820";"9901";1000;100;1000;50;10;1;1
"5821";"5050";1000;100;1000;100;10;1;1
"5822";"7525";1000;100;1000;100;10;1;1
"5823";"9010";1000;100;1000;100;10;1;1
"5824";"9901";1000;100;1000;100;10;1;1
"5825";"5050";1000;1;2000;1;1;0,069;0,052
"5826";"7525";1000;1;2000;1;1;0,04;0,061
"5827";"9010";1000;1;2000;1;1;0,052;0,053
"5828";"9901";1000;1;2000;1;1;0,053;0,056
"5829";"5050";1000;1;2000;2;1;0,07;0,071
"5830";"7525";1000;1;2000;2;1;0,062;0,063
"5831";"9010";1000;1;2000;2;1;0,058;0,052
"5832";"9901";1000;1;2000;2;1;0,047;0,047
"5833";"5050";1000;1;2000;3;1;0,11;0,107
"5834";"7525";1000;1;2000;3;1;0,094;0,092
"5835";"9010";1000;1;2000;3;1;0,073;0,067
"5836";"9901";1000;1;2000;3;1;0,05;0,043
"5837";"5050";1000;1;2000;4;1;0,141;0,149
"5838";"7525";1000;1;2000;4;1;0,126;0,108
"5839";"9010";1000;1;2000;4;1;0,079;0,062
"5840";"9901";1000;1;2000;4;1;0,058;0,045
"5841";"5050";1000;1;2000;5;1;0,185;0,187
"5842";"7525";1000;1;2000;5;1;0,162;0,153
"5843";"9010";1000;1;2000;5;1;0,097;0,112
"5844";"9901";1000;1;2000;5;1;0,047;0,06
"5845";"5050";1000;1;2000;6,00000000000001;1;0,276;0,247
"5846";"7525";1000;1;2000;6,00000000000001;1;0,203;0,197
"5847";"9010";1000;1;2000;6,00000000000001;1;0,125;0,107
"5848";"9901";1000;1;2000;6,00000000000001;1;0,056;0,063
"5849";"5050";1000;1;2000;7,00000000000001;1;0,363;0,336
"5850";"7525";1000;1;2000;7,00000000000001;1;0,273;0,271
"5851";"9010";1000;1;2000;7,00000000000001;1;0,148;0,159
"5852";"9901";1000;1;2000;7,00000000000001;1;0,054;0,05
"5853";"5050";1000;1;2000;8,00000000000001;1;0,407;0,397
"5854";"7525";1000;1;2000;8,00000000000001;1;0,344;0,308
"5855";"9010";1000;1;2000;8,00000000000001;1;0,185;0,177
"5856";"9901";1000;1;2000;8,00000000000001;1;0,072;0,064
"5857";"5050";1000;1;2000;9,00000000000001;1;0,53;0,498
"5858";"7525";1000;1;2000;9,00000000000001;1;0,417;0,402
"5859";"9010";1000;1;2000;9,00000000000001;1;0,214;0,219
"5860";"9901";1000;1;2000;9,00000000000001;1;0,065;0,062
"5861";"5050";1000;1;2000;10;1;0,614;0,56
"5862";"7525";1000;1;2000;10;1;0,499;0,465
"5863";"9010";1000;1;2000;10;1;0,264;0,281
"5864";"9901";1000;1;2000;10;1;0,078;0,065
"5865";"5050";1000;1;2000;20;1;0,997;0,99
"5866";"7525";1000;1;2000;20;1;0,97;0,972
"5867";"9010";1000;1;2000;20;1;0,771;0,756
